code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
3038350023506,Coudes rayés qualité or,Panzani,Pâtes alimentaires de qualité supérieure,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:dry-durum-wheat-pasta",100% Semoule de BLE dur de qualité supérieure,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
3038350333001,Coquillettes,Panzani,Pâtes alimentaires de qualité supérieure,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,fr:coquillettes,fr:coquillettes-de-ble-dur",100% top quality hard ble semolina,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",macaroni,,macaroni,kw:macaroni
3038351480100,Panzani Lasagne wheat pasta,panzani,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta",100% durum wheat semolina,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",lasagna,,lasagna,kw:lasagna
3038351563605,FUSILLI,PANZANI,PASTA FUSILLI,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta","Ingredientes Sémola de trigo duro, concentrado de tomate (2%), polvo de espinacas (05%).",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",fusilli,,fusilli,kw:fusilli
3038352880305,Le Ravioli pur boeuf,PANZANI,Ravioli pur bœuf,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:cereals-and-potatoes,en:meals,en:meats-and-their-products,en:cereals-and-their-products,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:meals-with-meat,en:pasta-stuffed-with-meat,en:ravioli,en:beef-dishes,en:meat-ravioli,en:canned-meals,en:stuffed-pastas-in-sauce,en:beef-ravioli,en:canned-raviolis,en:canned-raviolis-filled-with-meat-in-tomato-sauce","Eau, ravioli (semoule de BLÉ dur, eau, viande de boeuf, chapelure (farine de BLÉ, sel, levure), carottes, sel, oignons déshydratés), triple concentré de tomate, viande de bœuf, oignons réhydratés, carottes, amidon modifié de maïs, huile de colza, sel, sucre, arôme naturel.",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
3038352910101,Le Cannelloni pur bœuf,Panzani,Cannelloni pur boeuf à la sauce tomate aromatisée,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:meats-and-their-products,en:meals,en:meat-preparations,en:meats,en:pasta-dishes,en:pastas,en:meals-with-meat,en:stuffed-pastas,en:beef-dishes,en:cannelloni,en:canned-meals,en:beef-cannelloni,en:bolognese-cannelloni","Eau, cannelloni (semoule de _BLE_ dur, viande de boeuf 8%, chapelure (farine de _BLE_ eau),carottes, eau, oignons 0,7%, sel, plantes aromatiques, tapioca, huile de tournesol 0,09%, arômes naturels), double concentré de tomate 5,4%, viande de bœuf 5%, pulpe de tomate 3% (tomates, jus de tomate), oign...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
3073190101236,Coquillettes aux œufs frais -Plein Air,LUSTUCRU,Pâtes alimentaires de qualité supérieure aux œufs frais,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:egg-pastas,en:dry-egg-pastas,fr:coquillettes","Semoule de blé dur de qualité supérieure, œufs frais",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",macaroni,,macaroni,kw:macaroni
3153575630619,Tortellini Reblochon,Ecochard,Pâtes farcies aux œufs frais,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:egg-pastas,en:fresh-pasta,en:fresh-egg-pasta,en:pasta-stuffed-with-cheese,en:tortellini,en:fresh-pasta-stuffed-with-cheese,fr:pates-de-savoie,fr:pates-fraiches-farcies","Pâte 60% (semoule de blé dur de qualité supérieure 46% [origine France], eau, œufs frais de poules élevées en plein air 6,5% [origine France]), reblochon de Savoie AOP 22% (origine France), chapelure (farine de blé, eau, sel), fromage frais, flocons de pomme de terre (pomme de terre déshydratée, ému...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
3153575653014,Barquette Tagliatelles,Ecochard,Tagliatelles aux œufs frais,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:egg-pastas,en:fresh-pasta,en:fresh-egg-pasta,en:egg-noodles,en:egg-tagliatelle,en:tagliatelle,fr:pates-de-savoie","Semoule de blé dur de qualité supérieure 77,5% (origine France), eau, œufs frais de poules élevées en plein air 10,9% (origine France).",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
3162900070549,Pâté Faisan aux Airelles et au Marc de Bourgogne,Albert Menès,Pâté Faisan aux Airelles et au Marc de Bourgogne,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:meats-and-their-products,en:spreads,en:cereals-and-their-products,en:meats,en:prepared-meats,en:salted-spreads,en:pastas,en:terrines,en:pheasant-terrines,fr:pate-de-faisan,fr:pates-charcutiers","Viande de porc, viande de faisan 40 %, _œufs_ entiers, airelles 2 %, sel, gélatine porcine, Marc de Bourgogne 1 % (_sulfites_), plantes aromatiques, poivre, épices.",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
3166352940092,Saint Jacques,Weight Watchers,Petites St-Jacques et torti & crème safrané aux légumes,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:fresh-foods,en:pasta-dishes,en:pastas,en:meals-with-fish,en:fresh-meals,en:meals-with-shellfish,en:microwave-meals,en:dishes-with-scallops,en:low-fat-prepared-meals,en:torti,fr:platss-prepares-a-base-de-mollusques","Pâtes précuites 31,6% (eau, semoule de BLE dur, épinards en poudre, tomates en poudre, huile de colza), NOIS DE SAINT JACQUES* 21,6% , eau, oignons, poivrons rouges 6,3%, courgettes 5,1%, carottes 3,6%, crème fraîche 2,5% (contient LAIT), amidon de maïs, ail, LAIT écrémé en poudre, huile d'olive vie...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
3175681170841,"Ravioli au tofu, tomates, basilic",Céréales bio,"Ravioli farcis au tofu et basilic, à la sauce tomat, issus de l'agriculture biologique","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:meals,en:cereals-and-their-products,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:ravioli,en:pasta-stuffed-with-vegetables,en:ravioli-with-vegetables,fr:plats-a-base-de-tofu,fr:raviolis-au-tofu","Eau, pâte alimentaire (semoule de blé dur 13,8%, eau), concentré de tomate 16,3%, tofu 6,7 % (eau, soja, agents coagulants: sulfate de calcium, chlorure de calcium, nigari), oignons, huile de tournesol, carottes, champignons, chapelure (farine de blé 1,3%, levure, sel), semoule de blé dur 1%, basili...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
3180940081981,Confit du Limousin,Madrange,Confit de foies de porc et de poulet et sa mousse de canard,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:meats-and-their-products,en:cereals-and-their-products,en:meats,en:prepared-meats,en:pastas,fr:salaison,fr:salaison-cuite","Gorge de porc, foie de porc 29%, foie de poulet 12%, canard 3% (graisse et foie maigre de canard), gras de porc, sel, Armagnac, couenne de porc, _lait_ demi-écrémé, crème (_lait_), eau, poivres, farine de _blé_, persil, échalote, amidon de maïs, Porto, sucre, ail, arôme naturel, antioxydant : érytho...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
3180950016713,Gnocchi alsacien,Stoeffler,Gnocchi à poêler alsacien &quot;Grumbeereknepfle&quot;,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:egg-pastas,en:fresh-pasta,en:gnocchi,en:potato-gnocchi,fr:pates-d-alsace","Purée de pommes de terre 46,3% (eau, pommes de terre déshydratées*), farine de blé, semoule de blé dur, huile de colza, blanc d'œuf, fromage blanc** 3,4%, fécule de pomme de terre, fibre de blé, sel, épice, ferments. Peut contenir des traces de moutarde, de soja et de fruits à coque. *Origine UE. **...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,cat:gnocchi
3218260003175,Cappelletti,Sans marque,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:fresh-pasta,en:pasta-stuffed-with-meat,en:fresh-pasta-stuffed-with-meat","Pâte aux œufs frais (72%): semoule de blé dur de qualité supérieure, eau, oeufs frais 7,6%. Farce (28%): préparations de viandes cuites [viande de porc* 12% et de boeuf* 3%, eau, sel, protéines de lait, lactose, stabilisant: triphosphates, antioxydant: ascorbate de sodium, conservateur: nitrite de s...",,,,spaghetti,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
3222471823088,Torsades QS BIO,"Casino, Casino Bio",Pâtes alimentaire de qualité supérieure issues de l'agriculture biologique,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,af:fusilli,en:dry-durum-wheat-pasta,es:fusilli-de-trigo-duro",Semoule de _blé_ dur de qualité supérieure issue de l'agriculture biologiqueTraces d'_œufs_,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",fusilli,,fusilli,kw:fusilli
3222471823101,"Tagliatelles à l'Ancienne, aux Œufs frais Bio ","Casino BIO, Groupe Casino",Pâtes alimentaires de qualité supérieure aux œufs frais issues de l'agriculture biologique,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:dry-pastas,en:egg-pastas,en:egg-noodles,en:egg-tagliatelle,en:tagliatelle",Semoule de blé dur de qualité supérieure** - œufs frais** 22 % (280 g par kg de semoule). ** Issu(e)s de l'agriculture biologique.,noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
3222471962541,Coquillettes QS bio,"Casino, Casino Bio",Pâtes de qualité supérieure issues de l'agriculture biologique,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,fr:coquillettes,fr:coquillettes-de-ble-dur",Semoule de blé dur de qualité supérieure issue de l'agriculture biologique Traces d'œufs,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",macaroni,,macaroni,kw:macaroni
3222472272410,Mousse au canard au Porto,Casino,Mousse de canard au porto de qualité supérieure,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meats-and-their-products,en:spreads,en:meats,en:prepared-meats,en:salted-spreads,en:pastas,en:savory-mousses,en:duck-mousse,fr:mousses-de-canard-au-porto","Gras de porc - foie maigre de canard 18% - foie de poulet - eau - graisse de canard 6,1% - crème fraîche - œuf - farine de blé - sel - sucre - Porto 0,9% - poivre - antioxydant : érythorbate de sodium - colorant : caroténoïdes - conservateur : nitrite de sodium.  Traces de moutarde.  Porc origine : ...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
3222473079759,SPAGHETTI complets,"Casino, Casino Bio","Pâtes complètes, issues de l'agriculture biologique","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:whole-durum-wheat-pasta,en:durum-wheat-spaghetti,en:whole-durm-wheat-spaghetti,en:whole-wheat-spaghetti",Semoule complète de blé dur issu de l'agriculture biologique Traces d'oeufs,spaghetti,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
3222473613328,Ravioli pur bœuf sauce à l'italienne,Casino,Ravioli pur bœuf à la sauce tomate,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:cereals-and-potatoes,en:meats-and-their-products,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:meals-with-meat,en:stuffed-pastas,en:beef-dishes,en:pasta-stuffed-with-meat,en:ravioli,en:canned-meals,en:meat-ravioli,en:beef-ravioli,en:canned-raviolis","Eau - ravioli 27% (semoule de _blé_ dur - eau - viande bovine - chapelure (dont _gluten_) - carotte - sel - oignon - plante aromatique - arôme naturel - huile de tournesol) - purée de tomates mi-réduite 13,2% - viande bovine - tomate pelée 2,9% - oignon 2,2% - carotte 1,6% - sucre - amidon transform...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
3222473658503,Ravioli ricotta épinard BIO,"Casino,Casino Bio",Pâtes aux oeufs farcies à la Ricotta et aux épinards issues de l'agriculture biologique,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:meals,en:cereals-and-their-products,en:fresh-foods,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:ravioli,en:fresh-meals,en:fresh-pasta,en:fresh-ravioli,en:tortellini,en:ravioli-with-ricotta-and-spinach,fr:ravioli-ricotta-epinards-bio,fr:raviolis-bio","Semoule de blé dur de qualité supérieure* - ricotta 11,4% (contient lait) épinards 11,2% - chapelure (farine de blé - sel) - eau - oeufs 6% (soit 140g par kg de semoule) - huile de tournesol - basilic 1,2% - sel - fibre de son de blé - persil* - ail*. Ingrédients issus de l'agriculture biologique. T...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
3222474042844,Pipe Rigate Complètes,"Casino BIO, Groupe Casino",Pâtes alimentaires au blé dur complet issu de l'agriculture biologique,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas",Semoule complète de _blé_ dur issu de l'agriculture biologique.,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
3222474042851,Farfalles au blé complet bio,"Casino, Casino Bio","Pâtes complètes, issues de l'agriculture biologique","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,fr:farfalles,fr:pates-completes",Semoule complète de _blé_ dur issu de l'agriculture biologiquetraces d'_oeufs_,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",farfalle,,farfalle,kw:farfalle
3229820781396,Raviolis Ricotta Épinards Bio,Bjorg,"Pâtes cuites garnies d'une farce à base de ricotta et d'épinards, accompagnées d'une sauce au basilic","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:ravioli,en:instant-pasta,en:microwave-meals,en:tortellini,en:pots,en:ravioli-with-ricotta-and-spinach","Raviolis farcis précuits* 41.7 % [pâte 75 % (semoule de blé dur*, eau, farine de quinoa* 10 %, œuf*), farce 25 % (épinard* 25 %, ricotta* 23 %, chapelure*, emmental*, couscous*, sel de mer, huile de tournesol*, épinard déshydraté* 1 %, ail*, poivre*)], eau, crème* 4 % (ferment lactique*), huile d'ol...",,,,spaghetti,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
3229820786346,Spaghetti Blé et Petit Epeautre,Bjorg,Spaghetti,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:durum-wheat-spaghetti,fr:spaghetti-bio","Semoule semi-complète de _Blé_ dur* (80%), Semoule semi-complète de Petit _Épeautre_* (20%) bio",spaghetti,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
